file	keyword	line_number	matched_text	category	sha256
session#823ec7e24503/Show_movie.m	screen('flip'	138	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#823ec7e24503/Show_movie.m	playmovie	146	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#823ec7e24503/main.m	sync	4	Screen('Preference', 'SkipSyncTests', 0);	SCANNER_TRIGGER	1aab337d9f67bc7f
session#823ec7e24503/main.m	results	16	%% check FOV script results that you have written down	SAVE_OPERATION	1aab337d9f67bc7f
session#823ec7e24503/main.m	results	23	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	1aab337d9f67bc7f
session#823ec7e24503/main.m	trigger	26	% press t to start --> this comes from the trigger box	SCANNER_TRIGGER	1aab337d9f67bc7f
session#823ec7e24503/main.m	results	40	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	1aab337d9f67bc7f
session#823ec7e24503/main.m	results	76	resultdir = 'Results';	SAVE_OPERATION	1aab337d9f67bc7f
session#823ec7e24503/main.m	save(	80	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	1aab337d9f67bc7f
session#327c0823b284/Show_movie.m	sync	11	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	83ade79574081031
session#327c0823b284/Show_movie.m	screen('flip'	75	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#327c0823b284/Show_movie.m	forp	79	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	83ade79574081031
session#327c0823b284/Show_movie.m	playmovie	88	Screen('PlayMovie', movie, 1);	FRAME_TIMING	83ade79574081031
session#327c0823b284/Show_movie.m	trigger	93	% only look for t as trigger	SCANNER_TRIGGER	83ade79574081031
session#327c0823b284/Show_movie.m	forp	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#327c0823b284/Show_movie.m	kbqueue	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#327c0823b284/Show_movie.m	kbqueue	95	KbQueueStart;	SCANNER_TRIGGER	83ade79574081031
session#327c0823b284/Show_movie.m	kbcheck	97	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	83ade79574081031
session#327c0823b284/Show_movie.m	time	97	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	83ade79574081031
session#327c0823b284/Show_movie.m	kbqueue	99	KbQueueWait	SCANNER_TRIGGER	83ade79574081031
session#327c0823b284/Show_movie.m	kbcheck	103	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	83ade79574081031
session#327c0823b284/Show_movie.m	playmovie	107	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#327c0823b284/Show_movie.m	frame	116	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	83ade79574081031
session#327c0823b284/Show_movie.m	getmovieimage	118	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	83ade79574081031
session#327c0823b284/Show_movie.m	screen('flip'	138	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#327c0823b284/Show_movie.m	playmovie	146	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#327c0823b284/main.m	sync	4	Screen('Preference', 'SkipSyncTests', 0);	SCANNER_TRIGGER	1aab337d9f67bc7f
session#327c0823b284/main.m	results	16	%% check FOV script results that you have written down	SAVE_OPERATION	1aab337d9f67bc7f
session#327c0823b284/main.m	results	23	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	1aab337d9f67bc7f
session#327c0823b284/main.m	trigger	26	% press t to start --> this comes from the trigger box	SCANNER_TRIGGER	1aab337d9f67bc7f
session#327c0823b284/main.m	results	40	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	1aab337d9f67bc7f
session#327c0823b284/main.m	results	76	resultdir = 'Results';	SAVE_OPERATION	1aab337d9f67bc7f
session#327c0823b284/main.m	save(	80	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	1aab337d9f67bc7f
session#5c81057ae502/Show_movie.m	sync	11	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	83ade79574081031
session#5c81057ae502/Show_movie.m	screen('flip'	75	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#5c81057ae502/Show_movie.m	forp	79	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	83ade79574081031
session#5c81057ae502/Show_movie.m	playmovie	88	Screen('PlayMovie', movie, 1);	FRAME_TIMING	83ade79574081031
session#5c81057ae502/Show_movie.m	trigger	93	% only look for t as trigger	SCANNER_TRIGGER	83ade79574081031
session#5c81057ae502/Show_movie.m	forp	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#5c81057ae502/Show_movie.m	kbqueue	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#5c81057ae502/Show_movie.m	kbqueue	95	KbQueueStart;	SCANNER_TRIGGER	83ade79574081031
session#5c81057ae502/Show_movie.m	kbcheck	97	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	83ade79574081031
session#5c81057ae502/Show_movie.m	time	97	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	83ade79574081031
session#5c81057ae502/Show_movie.m	kbqueue	99	KbQueueWait	SCANNER_TRIGGER	83ade79574081031
session#5c81057ae502/Show_movie.m	kbcheck	103	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	83ade79574081031
session#5c81057ae502/Show_movie.m	playmovie	107	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#5c81057ae502/Show_movie.m	frame	116	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	83ade79574081031
session#5c81057ae502/Show_movie.m	getmovieimage	118	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	83ade79574081031
session#5c81057ae502/Show_movie.m	screen('flip'	138	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#5c81057ae502/Show_movie.m	playmovie	146	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#5c81057ae502/main.m	sync	4	Screen('Preference', 'SkipSyncTests', 0);	SCANNER_TRIGGER	1aab337d9f67bc7f
session#5c81057ae502/main.m	results	16	%% check FOV script results that you have written down	SAVE_OPERATION	1aab337d9f67bc7f
session#5c81057ae502/main.m	results	23	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	1aab337d9f67bc7f
session#5c81057ae502/main.m	trigger	26	% press t to start --> this comes from the trigger box	SCANNER_TRIGGER	1aab337d9f67bc7f
session#5c81057ae502/main.m	results	40	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	1aab337d9f67bc7f
session#5c81057ae502/main.m	results	76	resultdir = 'Results';	SAVE_OPERATION	1aab337d9f67bc7f
session#5c81057ae502/main.m	save(	80	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	1aab337d9f67bc7f
session#633ae61552b4/Show_movie.m	sync	11	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	83ade79574081031
session#633ae61552b4/Show_movie.m	screen('flip'	75	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#633ae61552b4/Show_movie.m	forp	79	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	83ade79574081031
session#633ae61552b4/Show_movie.m	playmovie	88	Screen('PlayMovie', movie, 1);	FRAME_TIMING	83ade79574081031
session#633ae61552b4/Show_movie.m	trigger	93	% only look for t as trigger	SCANNER_TRIGGER	83ade79574081031
session#633ae61552b4/Show_movie.m	forp	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#633ae61552b4/Show_movie.m	kbqueue	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#633ae61552b4/Show_movie.m	kbqueue	95	KbQueueStart;	SCANNER_TRIGGER	83ade79574081031
session#633ae61552b4/Show_movie.m	kbcheck	97	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	83ade79574081031
session#633ae61552b4/Show_movie.m	time	97	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	83ade79574081031
session#633ae61552b4/Show_movie.m	kbqueue	99	KbQueueWait	SCANNER_TRIGGER	83ade79574081031
session#633ae61552b4/Show_movie.m	kbcheck	103	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	83ade79574081031
session#633ae61552b4/Show_movie.m	playmovie	107	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#633ae61552b4/Show_movie.m	frame	116	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	83ade79574081031
session#633ae61552b4/Show_movie.m	getmovieimage	118	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	83ade79574081031
session#633ae61552b4/Show_movie.m	screen('flip'	138	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#633ae61552b4/Show_movie.m	playmovie	146	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#633ae61552b4/main.m	sync	4	Screen('Preference', 'SkipSyncTests', 0);	SCANNER_TRIGGER	1aab337d9f67bc7f
session#633ae61552b4/main.m	results	16	%% check FOV script results that you have written down	SAVE_OPERATION	1aab337d9f67bc7f
session#633ae61552b4/main.m	results	23	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	1aab337d9f67bc7f
session#633ae61552b4/main.m	trigger	26	% press t to start --> this comes from the trigger box	SCANNER_TRIGGER	1aab337d9f67bc7f
session#633ae61552b4/main.m	results	40	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	1aab337d9f67bc7f
session#633ae61552b4/main.m	results	76	resultdir = 'Results';	SAVE_OPERATION	1aab337d9f67bc7f
session#633ae61552b4/main.m	save(	80	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	1aab337d9f67bc7f
session#6b8c758bd678/Show_movie.m	sync	11	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	83ade79574081031
session#6b8c758bd678/Show_movie.m	screen('flip'	75	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#6b8c758bd678/Show_movie.m	forp	79	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	83ade79574081031
session#6b8c758bd678/Show_movie.m	playmovie	88	Screen('PlayMovie', movie, 1);	FRAME_TIMING	83ade79574081031
session#6b8c758bd678/Show_movie.m	trigger	93	% only look for t as trigger	SCANNER_TRIGGER	83ade79574081031
session#6b8c758bd678/Show_movie.m	forp	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#6b8c758bd678/Show_movie.m	kbqueue	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#6b8c758bd678/Show_movie.m	kbqueue	95	KbQueueStart;	SCANNER_TRIGGER	83ade79574081031
session#6b8c758bd678/Show_movie.m	kbcheck	97	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	83ade79574081031
session#6b8c758bd678/Show_movie.m	time	97	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	83ade79574081031
session#6b8c758bd678/Show_movie.m	kbqueue	99	KbQueueWait	SCANNER_TRIGGER	83ade79574081031
session#6b8c758bd678/Show_movie.m	kbcheck	103	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	83ade79574081031
session#6b8c758bd678/Show_movie.m	playmovie	107	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#6b8c758bd678/Show_movie.m	frame	116	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	83ade79574081031
session#6b8c758bd678/Show_movie.m	getmovieimage	118	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	83ade79574081031
session#6b8c758bd678/Show_movie.m	screen('flip'	138	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#6b8c758bd678/Show_movie.m	playmovie	146	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#6b8c758bd678/main.m	sync	4	Screen('Preference', 'SkipSyncTests', 0);	SCANNER_TRIGGER	1aab337d9f67bc7f
session#6b8c758bd678/main.m	results	16	%% check FOV script results that you have written down	SAVE_OPERATION	1aab337d9f67bc7f
session#6b8c758bd678/main.m	results	23	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	1aab337d9f67bc7f
session#6b8c758bd678/main.m	trigger	26	% press t to start --> this comes from the trigger box	SCANNER_TRIGGER	1aab337d9f67bc7f
session#6b8c758bd678/main.m	results	40	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	1aab337d9f67bc7f
session#6b8c758bd678/main.m	results	76	resultdir = 'Results';	SAVE_OPERATION	1aab337d9f67bc7f
session#6b8c758bd678/main.m	save(	80	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	1aab337d9f67bc7f
session#b3f1afcb28bc/Show_movie.m	sync	11	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	83ade79574081031
session#b3f1afcb28bc/Show_movie.m	screen('flip'	75	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#b3f1afcb28bc/Show_movie.m	forp	79	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	83ade79574081031
session#b3f1afcb28bc/Show_movie.m	playmovie	88	Screen('PlayMovie', movie, 1);	FRAME_TIMING	83ade79574081031
session#b3f1afcb28bc/Show_movie.m	trigger	93	% only look for t as trigger	SCANNER_TRIGGER	83ade79574081031
session#b3f1afcb28bc/Show_movie.m	forp	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#b3f1afcb28bc/Show_movie.m	kbqueue	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#b3f1afcb28bc/Show_movie.m	kbqueue	95	KbQueueStart;	SCANNER_TRIGGER	83ade79574081031
session#b3f1afcb28bc/Show_movie.m	kbcheck	97	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	83ade79574081031
session#b3f1afcb28bc/Show_movie.m	time	97	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	83ade79574081031
session#b3f1afcb28bc/Show_movie.m	kbqueue	99	KbQueueWait	SCANNER_TRIGGER	83ade79574081031
session#b3f1afcb28bc/Show_movie.m	kbcheck	103	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	83ade79574081031
session#b3f1afcb28bc/Show_movie.m	playmovie	107	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#b3f1afcb28bc/Show_movie.m	frame	116	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	83ade79574081031
session#b3f1afcb28bc/Show_movie.m	getmovieimage	118	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	83ade79574081031
session#b3f1afcb28bc/Show_movie.m	screen('flip'	138	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#b3f1afcb28bc/Show_movie.m	playmovie	146	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#b3f1afcb28bc/main.m	sync	4	Screen('Preference', 'SkipSyncTests', 0);	SCANNER_TRIGGER	1aab337d9f67bc7f
session#b3f1afcb28bc/main.m	results	16	%% check FOV script results that you have written down	SAVE_OPERATION	1aab337d9f67bc7f
session#b3f1afcb28bc/main.m	results	23	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	1aab337d9f67bc7f
session#b3f1afcb28bc/main.m	trigger	26	% press t to start --> this comes from the trigger box	SCANNER_TRIGGER	1aab337d9f67bc7f
session#b3f1afcb28bc/main.m	results	40	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	1aab337d9f67bc7f
session#b3f1afcb28bc/main.m	results	76	resultdir = 'Results';	SAVE_OPERATION	1aab337d9f67bc7f
session#b3f1afcb28bc/main.m	save(	80	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	1aab337d9f67bc7f
session#eee3e536020b/Show_movie.m	sync	11	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	83ade79574081031
session#eee3e536020b/Show_movie.m	screen('flip'	75	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#eee3e536020b/Show_movie.m	forp	79	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	83ade79574081031
session#eee3e536020b/Show_movie.m	playmovie	88	Screen('PlayMovie', movie, 1);	FRAME_TIMING	83ade79574081031
session#eee3e536020b/Show_movie.m	trigger	93	% only look for t as trigger	SCANNER_TRIGGER	83ade79574081031
session#eee3e536020b/Show_movie.m	forp	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#eee3e536020b/Show_movie.m	kbqueue	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#eee3e536020b/Show_movie.m	kbqueue	95	KbQueueStart;	SCANNER_TRIGGER	83ade79574081031
session#eee3e536020b/Show_movie.m	kbcheck	97	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	83ade79574081031
session#eee3e536020b/Show_movie.m	time	97	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	83ade79574081031
session#eee3e536020b/Show_movie.m	kbqueue	99	KbQueueWait	SCANNER_TRIGGER	83ade79574081031
session#eee3e536020b/Show_movie.m	kbcheck	103	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	83ade79574081031
session#eee3e536020b/Show_movie.m	playmovie	107	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#eee3e536020b/Show_movie.m	frame	116	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	83ade79574081031
session#eee3e536020b/Show_movie.m	getmovieimage	118	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	83ade79574081031
session#eee3e536020b/Show_movie.m	screen('flip'	138	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#eee3e536020b/Show_movie.m	playmovie	146	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#eee3e536020b/main.m	sync	4	Screen('Preference', 'SkipSyncTests', 0);	SCANNER_TRIGGER	1aab337d9f67bc7f
session#eee3e536020b/main.m	results	16	%% check FOV script results that you have written down	SAVE_OPERATION	1aab337d9f67bc7f
session#eee3e536020b/main.m	results	23	change_eye = 0; % you can change this parameter based on the results of FOV script	SAVE_OPERATION	1aab337d9f67bc7f
session#eee3e536020b/main.m	trigger	26	% press t to start --> this comes from the trigger box	SCANNER_TRIGGER	1aab337d9f67bc7f
session#eee3e536020b/main.m	results	40	"'\n Have you deleted the content of the Folder called ""Results""? ' ..."	SAVE_OPERATION	1aab337d9f67bc7f
session#eee3e536020b/main.m	results	76	resultdir = 'Results';	SAVE_OPERATION	1aab337d9f67bc7f
session#eee3e536020b/main.m	save(	80	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	SAVE_OPERATION	1aab337d9f67bc7f
session#c8098bfe16f0/Show_movie.m	sync	11	Screen('Preference', 'SkipSyncTests', 1);	SCANNER_TRIGGER	83ade79574081031
session#c8098bfe16f0/Show_movie.m	screen('flip'	75	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#c8098bfe16f0/Show_movie.m	forp	79	psychtoolbox_forp_id=0;	SCANNER_TRIGGER	83ade79574081031
session#c8098bfe16f0/Show_movie.m	playmovie	88	Screen('PlayMovie', movie, 1);	FRAME_TIMING	83ade79574081031
session#c8098bfe16f0/Show_movie.m	trigger	93	% only look for t as trigger	SCANNER_TRIGGER	83ade79574081031
session#c8098bfe16f0/Show_movie.m	forp	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#c8098bfe16f0/Show_movie.m	kbqueue	94	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	SCANNER_TRIGGER	83ade79574081031
session#c8098bfe16f0/Show_movie.m	kbqueue	95	KbQueueStart;	SCANNER_TRIGGER	83ade79574081031
session#c8098bfe16f0/Show_movie.m	kbcheck	97	[keyPress, keyTime, keyID] = KbCheck(-1);	SCANNER_TRIGGER	83ade79574081031
session#c8098bfe16f0/Show_movie.m	time	97	[keyPress, keyTime, keyID] = KbCheck(-1);	PSYCHTOOLBOX_TIME	83ade79574081031
session#c8098bfe16f0/Show_movie.m	kbqueue	99	KbQueueWait	SCANNER_TRIGGER	83ade79574081031
session#c8098bfe16f0/Show_movie.m	kbcheck	103	[keyIsDown,secs,keyCode]=KbCheck;	SCANNER_TRIGGER	83ade79574081031
session#c8098bfe16f0/Show_movie.m	playmovie	107	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#c8098bfe16f0/Show_movie.m	frame	116	% Wait for next movie frame, retrieve texture handle to it	FRAME_TIMING	83ade79574081031
session#c8098bfe16f0/Show_movie.m	getmovieimage	118	tex = Screen('GetMovieImage', win, movie);	FRAME_TIMING	83ade79574081031
session#c8098bfe16f0/Show_movie.m	screen('flip'	138	Screen('Flip', win);	PSYCHTOOLBOX_TIME	83ade79574081031
session#c8098bfe16f0/Show_movie.m	playmovie	146	Screen('PlayMovie', movie, 0);	FRAME_TIMING	83ade79574081031
session#c8098bfe16f0/main.m	sync	4	Screen('Preference', 'SkipSyncTests', 0);	SCANNER_TRIGGER	1aab337d9f67bc7f
session#c8098bfe16f0/main.m	results	16	%% check FOV script results that you have written down	SAVE_OPERATION	1aab337d9f67bc7f
