file	variable	exists	type	sample_value	timing_relevance
session#c74851b694de/Results/July-14-2024_12-15-45_PM_Subject_is_XXX_Session02_selected_run_id_1.mat	x	YES	ndarray	[[array(['<REDACTED_SESSION>'], dtype='<U16')]]	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-15-45_PM_Subject_is_XXX_Session02_selected_run_id_1.mat	y	YES	ndarray	[[array(['1'], dtype='<U1')]]	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-15-45_PM_Subject_is_XXX_Session02_selected_run_id_1.mat	triggerTimes	NO			ABSENT
session#c74851b694de/Results/July-14-2024_12-15-45_PM_Subject_is_XXX_Session02_selected_run_id_1.mat	vbl	NO			ABSENT
session#c74851b694de/Results/July-14-2024_12-15-45_PM_Subject_is_XXX_Session02_selected_run_id_1.mat	frameTimes	NO			ABSENT
session#c74851b694de/Results/July-14-2024_12-15-45_PM_Subject_is_XXX_Session02_selected_run_id_1.mat	onset	NO			ABSENT
session#c74851b694de/Results/July-14-2024_12-15-45_PM_Subject_is_XXX_Session02_selected_run_id_1.mat	timestamps	NO			ABSENT
session#c74851b694de/Results/July-14-2024_12-20-14_PM_Subject_is_XXX_Session02_selected_run_id_2.mat	ans	YES	ndarray	[[0]]	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-20-14_PM_Subject_is_XXX_Session02_selected_run_id_2.mat	answer	YES	ndarray	['Yes']	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-20-14_PM_Subject_is_XXX_Session02_selected_run_id_2.mat	change_eye	YES	ndarray	[[0]]	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-20-14_PM_Subject_is_XXX_Session02_selected_run_id_2.mat	comment	YES	ndarray	['<REDACTED_SESSION>']	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-20-14_PM_Subject_is_XXX_Session02_selected_run_id_2.mat	outputFile	YES	ndarray	['<REDACTED_WINPATH> Shmuel Lab\\Desktop\\Mendola-Shmuel-Matlab-Code\\3-Movie_Data\\output.txt']	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-20-14_PM_Subject_is_XXX_Session02_selected_run_id_2.mat	outputFileID	YES	ndarray	[[4]]	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-20-14_PM_Subject_is_XXX_Session02_selected_run_id_2.mat	resultdir	YES	ndarray	['Results']	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-20-14_PM_Subject_is_XXX_Session02_selected_run_id_2.mat	run_id	YES	ndarray	[[2]]	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-20-14_PM_Subject_is_XXX_Session02_selected_run_id_2.mat	t	YES	ndarray	['July-14-2024_12-20-14_PM']	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-20-14_PM_Subject_is_XXX_Session02_selected_run_id_2.mat	x	YES	ndarray	[[array(['<REDACTED_SESSION>'], dtype='<U16')]]	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-20-14_PM_Subject_is_XXX_Session02_selected_run_id_2.mat	y	YES	ndarray	[[array(['2'], dtype='<U1')]]	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-20-14_PM_Subject_is_XXX_Session02_selected_run_id_2.mat	triggerTimes	NO			ABSENT
session#c74851b694de/Results/July-14-2024_12-20-14_PM_Subject_is_XXX_Session02_selected_run_id_2.mat	vbl	NO			ABSENT
session#c74851b694de/Results/July-14-2024_12-20-14_PM_Subject_is_XXX_Session02_selected_run_id_2.mat	frameTimes	NO			ABSENT
session#c74851b694de/Results/July-14-2024_12-20-14_PM_Subject_is_XXX_Session02_selected_run_id_2.mat	onset	NO			ABSENT
session#c74851b694de/Results/July-14-2024_12-20-14_PM_Subject_is_XXX_Session02_selected_run_id_2.mat	timestamps	NO			ABSENT
session#c74851b694de/Results/July-14-2024_12-24-31_PM_Subject_is_XXX_Session02_selected_run_id_3.mat	ans	YES	ndarray	[[0]]	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-24-31_PM_Subject_is_XXX_Session02_selected_run_id_3.mat	answer	YES	ndarray	['Yes']	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-24-31_PM_Subject_is_XXX_Session02_selected_run_id_3.mat	change_eye	YES	ndarray	[[0]]	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-24-31_PM_Subject_is_XXX_Session02_selected_run_id_3.mat	comment	YES	ndarray	['<REDACTED_SESSION>']	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-24-31_PM_Subject_is_XXX_Session02_selected_run_id_3.mat	outputFile	YES	ndarray	['<REDACTED_WINPATH> Shmuel Lab\\Desktop\\Mendola-Shmuel-Matlab-Code\\3-Movie_Data\\output.txt']	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-24-31_PM_Subject_is_XXX_Session02_selected_run_id_3.mat	outputFileID	YES	ndarray	[[5]]	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-24-31_PM_Subject_is_XXX_Session02_selected_run_id_3.mat	resultdir	YES	ndarray	['Results']	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-24-31_PM_Subject_is_XXX_Session02_selected_run_id_3.mat	run_id	YES	ndarray	[[3]]	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-24-31_PM_Subject_is_XXX_Session02_selected_run_id_3.mat	t	YES	ndarray	['July-14-2024_12-24-31_PM']	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-24-31_PM_Subject_is_XXX_Session02_selected_run_id_3.mat	x	YES	ndarray	[[array(['<REDACTED_SESSION>'], dtype='<U16')]]	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-24-31_PM_Subject_is_XXX_Session02_selected_run_id_3.mat	y	YES	ndarray	[[array(['3'], dtype='<U1')]]	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-24-31_PM_Subject_is_XXX_Session02_selected_run_id_3.mat	triggerTimes	NO			ABSENT
session#c74851b694de/Results/July-14-2024_12-24-31_PM_Subject_is_XXX_Session02_selected_run_id_3.mat	vbl	NO			ABSENT
session#c74851b694de/Results/July-14-2024_12-24-31_PM_Subject_is_XXX_Session02_selected_run_id_3.mat	frameTimes	NO			ABSENT
session#c74851b694de/Results/July-14-2024_12-24-31_PM_Subject_is_XXX_Session02_selected_run_id_3.mat	onset	NO			ABSENT
session#c74851b694de/Results/July-14-2024_12-24-31_PM_Subject_is_XXX_Session02_selected_run_id_3.mat	timestamps	NO			ABSENT
session#c74851b694de/Results/July-14-2024_12-28-55_PM_Subject_is_XXX_Session02_selected_run_id_4.mat	ans	YES	ndarray	[[0]]	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-28-55_PM_Subject_is_XXX_Session02_selected_run_id_4.mat	answer	YES	ndarray	['Yes']	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-28-55_PM_Subject_is_XXX_Session02_selected_run_id_4.mat	change_eye	YES	ndarray	[[0]]	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-28-55_PM_Subject_is_XXX_Session02_selected_run_id_4.mat	comment	YES	ndarray	['<REDACTED_SESSION>']	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-28-55_PM_Subject_is_XXX_Session02_selected_run_id_4.mat	outputFile	YES	ndarray	['<REDACTED_WINPATH> Shmuel Lab\\Desktop\\Mendola-Shmuel-Matlab-Code\\3-Movie_Data\\output.txt']	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-28-55_PM_Subject_is_XXX_Session02_selected_run_id_4.mat	outputFileID	YES	ndarray	[[6]]	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-28-55_PM_Subject_is_XXX_Session02_selected_run_id_4.mat	resultdir	YES	ndarray	['Results']	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-28-55_PM_Subject_is_XXX_Session02_selected_run_id_4.mat	run_id	YES	ndarray	[[4]]	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-28-55_PM_Subject_is_XXX_Session02_selected_run_id_4.mat	t	YES	ndarray	['July-14-2024_12-28-55_PM']	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-28-55_PM_Subject_is_XXX_Session02_selected_run_id_4.mat	x	YES	ndarray	[[array(['<REDACTED_SESSION>'], dtype='<U16')]]	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-28-55_PM_Subject_is_XXX_Session02_selected_run_id_4.mat	y	YES	ndarray	[[array(['4'], dtype='<U1')]]	IDENTITY_ONLY
session#c74851b694de/Results/July-14-2024_12-28-55_PM_Subject_is_XXX_Session02_selected_run_id_4.mat	triggerTimes	NO			ABSENT
session#c74851b694de/Results/July-14-2024_12-28-55_PM_Subject_is_XXX_Session02_selected_run_id_4.mat	vbl	NO			ABSENT
session#c74851b694de/Results/July-14-2024_12-28-55_PM_Subject_is_XXX_Session02_selected_run_id_4.mat	frameTimes	NO			ABSENT
session#c74851b694de/Results/July-14-2024_12-28-55_PM_Subject_is_XXX_Session02_selected_run_id_4.mat	onset	NO			ABSENT
session#c74851b694de/Results/July-14-2024_12-28-55_PM_Subject_is_XXX_Session02_selected_run_id_4.mat	timestamps	NO			ABSENT
session#2045d140d8a1/Results/July-20-2024_ 1-51-00_PM_Subject_is_XXX_selected_run_id_1.mat	ans	YES	ndarray	[[0]]	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 1-51-00_PM_Subject_is_XXX_selected_run_id_1.mat	answer	YES	ndarray	['Yes']	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 1-51-00_PM_Subject_is_XXX_selected_run_id_1.mat	change_eye	YES	ndarray	[[0]]	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 1-51-00_PM_Subject_is_XXX_selected_run_id_1.mat	comment	YES	ndarray	['C30-sess2']	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 1-51-00_PM_Subject_is_XXX_selected_run_id_1.mat	outputFile	YES	ndarray	['<REDACTED_WINPATH> Shmuel Lab\\Desktop\\Mendola-Shmuel-Matlab-Code\\3-Movie_Data\\output.txt']	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 1-51-00_PM_Subject_is_XXX_selected_run_id_1.mat	outputFileID	YES	ndarray	[[3]]	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 1-51-00_PM_Subject_is_XXX_selected_run_id_1.mat	resultdir	YES	ndarray	['Results']	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 1-51-00_PM_Subject_is_XXX_selected_run_id_1.mat	run_id	YES	ndarray	[[1]]	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 1-51-00_PM_Subject_is_XXX_selected_run_id_1.mat	t	YES	ndarray	['July-20-2024_ 1-51-00_PM']	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 1-51-00_PM_Subject_is_XXX_selected_run_id_1.mat	x	YES	ndarray	[[array(['C30-sess2'], dtype='<U9')]]	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 1-51-00_PM_Subject_is_XXX_selected_run_id_1.mat	y	YES	ndarray	[[array(['1'], dtype='<U1')]]	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 1-51-00_PM_Subject_is_XXX_selected_run_id_1.mat	triggerTimes	NO			ABSENT
session#2045d140d8a1/Results/July-20-2024_ 1-51-00_PM_Subject_is_XXX_selected_run_id_1.mat	vbl	NO			ABSENT
session#2045d140d8a1/Results/July-20-2024_ 1-51-00_PM_Subject_is_XXX_selected_run_id_1.mat	frameTimes	NO			ABSENT
session#2045d140d8a1/Results/July-20-2024_ 1-51-00_PM_Subject_is_XXX_selected_run_id_1.mat	onset	NO			ABSENT
session#2045d140d8a1/Results/July-20-2024_ 1-51-00_PM_Subject_is_XXX_selected_run_id_1.mat	timestamps	NO			ABSENT
session#2045d140d8a1/Results/July-20-2024_ 1-56-15_PM_Subject_is_XXX_selected_run_id_2.mat	ans	YES	ndarray	[[0]]	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 1-56-15_PM_Subject_is_XXX_selected_run_id_2.mat	answer	YES	ndarray	['Yes']	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 1-56-15_PM_Subject_is_XXX_selected_run_id_2.mat	change_eye	YES	ndarray	[[0]]	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 1-56-15_PM_Subject_is_XXX_selected_run_id_2.mat	comment	YES	ndarray	['C30-sess2']	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 1-56-15_PM_Subject_is_XXX_selected_run_id_2.mat	outputFile	YES	ndarray	['<REDACTED_WINPATH> Shmuel Lab\\Desktop\\Mendola-Shmuel-Matlab-Code\\3-Movie_Data\\output.txt']	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 1-56-15_PM_Subject_is_XXX_selected_run_id_2.mat	outputFileID	YES	ndarray	[[4]]	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 1-56-15_PM_Subject_is_XXX_selected_run_id_2.mat	resultdir	YES	ndarray	['Results']	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 1-56-15_PM_Subject_is_XXX_selected_run_id_2.mat	run_id	YES	ndarray	[[2]]	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 1-56-15_PM_Subject_is_XXX_selected_run_id_2.mat	t	YES	ndarray	['July-20-2024_ 1-56-15_PM']	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 1-56-15_PM_Subject_is_XXX_selected_run_id_2.mat	x	YES	ndarray	[[array(['C30-sess2'], dtype='<U9')]]	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 1-56-15_PM_Subject_is_XXX_selected_run_id_2.mat	y	YES	ndarray	[[array(['2'], dtype='<U1')]]	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 1-56-15_PM_Subject_is_XXX_selected_run_id_2.mat	triggerTimes	NO			ABSENT
session#2045d140d8a1/Results/July-20-2024_ 1-56-15_PM_Subject_is_XXX_selected_run_id_2.mat	vbl	NO			ABSENT
session#2045d140d8a1/Results/July-20-2024_ 1-56-15_PM_Subject_is_XXX_selected_run_id_2.mat	frameTimes	NO			ABSENT
session#2045d140d8a1/Results/July-20-2024_ 1-56-15_PM_Subject_is_XXX_selected_run_id_2.mat	onset	NO			ABSENT
session#2045d140d8a1/Results/July-20-2024_ 1-56-15_PM_Subject_is_XXX_selected_run_id_2.mat	timestamps	NO			ABSENT
session#2045d140d8a1/Results/July-20-2024_ 2-00-09_PM_Subject_is_XXX_selected_run_id_3.mat	ans	YES	ndarray	[[0]]	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 2-00-09_PM_Subject_is_XXX_selected_run_id_3.mat	answer	YES	ndarray	['Yes']	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 2-00-09_PM_Subject_is_XXX_selected_run_id_3.mat	change_eye	YES	ndarray	[[0]]	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 2-00-09_PM_Subject_is_XXX_selected_run_id_3.mat	comment	YES	ndarray	['C30-sess2']	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 2-00-09_PM_Subject_is_XXX_selected_run_id_3.mat	outputFile	YES	ndarray	['<REDACTED_WINPATH> Shmuel Lab\\Desktop\\Mendola-Shmuel-Matlab-Code\\3-Movie_Data\\output.txt']	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 2-00-09_PM_Subject_is_XXX_selected_run_id_3.mat	outputFileID	YES	ndarray	[[5]]	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 2-00-09_PM_Subject_is_XXX_selected_run_id_3.mat	resultdir	YES	ndarray	['Results']	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 2-00-09_PM_Subject_is_XXX_selected_run_id_3.mat	run_id	YES	ndarray	[[3]]	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 2-00-09_PM_Subject_is_XXX_selected_run_id_3.mat	t	YES	ndarray	['July-20-2024_ 2-00-09_PM']	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 2-00-09_PM_Subject_is_XXX_selected_run_id_3.mat	x	YES	ndarray	[[array(['C30-sess2'], dtype='<U9')]]	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 2-00-09_PM_Subject_is_XXX_selected_run_id_3.mat	y	YES	ndarray	[[array(['3'], dtype='<U1')]]	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 2-00-09_PM_Subject_is_XXX_selected_run_id_3.mat	triggerTimes	NO			ABSENT
session#2045d140d8a1/Results/July-20-2024_ 2-00-09_PM_Subject_is_XXX_selected_run_id_3.mat	vbl	NO			ABSENT
session#2045d140d8a1/Results/July-20-2024_ 2-00-09_PM_Subject_is_XXX_selected_run_id_3.mat	frameTimes	NO			ABSENT
session#2045d140d8a1/Results/July-20-2024_ 2-00-09_PM_Subject_is_XXX_selected_run_id_3.mat	onset	NO			ABSENT
session#2045d140d8a1/Results/July-20-2024_ 2-00-09_PM_Subject_is_XXX_selected_run_id_3.mat	timestamps	NO			ABSENT
session#2045d140d8a1/Results/July-20-2024_ 2-04-08_PM_Subject_is_XXX_selected_run_id_4.mat	ans	YES	ndarray	[[0]]	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 2-04-08_PM_Subject_is_XXX_selected_run_id_4.mat	answer	YES	ndarray	['Yes']	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 2-04-08_PM_Subject_is_XXX_selected_run_id_4.mat	change_eye	YES	ndarray	[[0]]	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 2-04-08_PM_Subject_is_XXX_selected_run_id_4.mat	comment	YES	ndarray	['C30-sess2']	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 2-04-08_PM_Subject_is_XXX_selected_run_id_4.mat	outputFile	YES	ndarray	['<REDACTED_WINPATH> Shmuel Lab\\Desktop\\Mendola-Shmuel-Matlab-Code\\3-Movie_Data\\output.txt']	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 2-04-08_PM_Subject_is_XXX_selected_run_id_4.mat	outputFileID	YES	ndarray	[[6]]	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 2-04-08_PM_Subject_is_XXX_selected_run_id_4.mat	resultdir	YES	ndarray	['Results']	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 2-04-08_PM_Subject_is_XXX_selected_run_id_4.mat	run_id	YES	ndarray	[[4]]	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 2-04-08_PM_Subject_is_XXX_selected_run_id_4.mat	t	YES	ndarray	['July-20-2024_ 2-04-08_PM']	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 2-04-08_PM_Subject_is_XXX_selected_run_id_4.mat	x	YES	ndarray	[[array(['C30-sess2'], dtype='<U9')]]	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 2-04-08_PM_Subject_is_XXX_selected_run_id_4.mat	y	YES	ndarray	[[array(['4'], dtype='<U1')]]	IDENTITY_ONLY
session#2045d140d8a1/Results/July-20-2024_ 2-04-08_PM_Subject_is_XXX_selected_run_id_4.mat	triggerTimes	NO			ABSENT
session#2045d140d8a1/Results/July-20-2024_ 2-04-08_PM_Subject_is_XXX_selected_run_id_4.mat	vbl	NO			ABSENT
session#2045d140d8a1/Results/July-20-2024_ 2-04-08_PM_Subject_is_XXX_selected_run_id_4.mat	frameTimes	NO			ABSENT
session#2045d140d8a1/Results/July-20-2024_ 2-04-08_PM_Subject_is_XXX_selected_run_id_4.mat	onset	NO			ABSENT
session#2045d140d8a1/Results/July-20-2024_ 2-04-08_PM_Subject_is_XXX_selected_run_id_4.mat	timestamps	NO			ABSENT
session#63a63d656fe7/Results/January-19-2024_ 2-03-32_PM_Subject_is_XXX_selected_run_id_1.mat	ans	YES	ndarray	[[0]]	IDENTITY_ONLY
session#63a63d656fe7/Results/January-19-2024_ 2-03-32_PM_Subject_is_XXX_selected_run_id_1.mat	answer	YES	ndarray	['Yes']	IDENTITY_ONLY
session#63a63d656fe7/Results/January-19-2024_ 2-03-32_PM_Subject_is_XXX_selected_run_id_1.mat	change_eye	YES	ndarray	[[0]]	IDENTITY_ONLY
session#63a63d656fe7/Results/January-19-2024_ 2-03-32_PM_Subject_is_XXX_selected_run_id_1.mat	comment	YES	ndarray	['<REDACTED_ID>']	IDENTITY_ONLY
session#63a63d656fe7/Results/January-19-2024_ 2-03-32_PM_Subject_is_XXX_selected_run_id_1.mat	outputFile	YES	ndarray	['<REDACTED_WINPATH> Shmuel Lab\\Desktop\\Mendola-Shmuel-Matlab-Code\\3-Movie_Data\\output.txt']	IDENTITY_ONLY
session#63a63d656fe7/Results/January-19-2024_ 2-03-32_PM_Subject_is_XXX_selected_run_id_1.mat	outputFileID	YES	ndarray	[[3]]	IDENTITY_ONLY
session#63a63d656fe7/Results/January-19-2024_ 2-03-32_PM_Subject_is_XXX_selected_run_id_1.mat	resultdir	YES	ndarray	['Results']	IDENTITY_ONLY
session#63a63d656fe7/Results/January-19-2024_ 2-03-32_PM_Subject_is_XXX_selected_run_id_1.mat	run_id	YES	ndarray	[[1]]	IDENTITY_ONLY
session#63a63d656fe7/Results/January-19-2024_ 2-03-32_PM_Subject_is_XXX_selected_run_id_1.mat	t	YES	ndarray	['January-19-2024_ 2-03-32_PM']	IDENTITY_ONLY
session#63a63d656fe7/Results/January-19-2024_ 2-03-32_PM_Subject_is_XXX_selected_run_id_1.mat	x	YES	ndarray	[[array(['<REDACTED_ID>'], dtype='<U6')]]	IDENTITY_ONLY
session#63a63d656fe7/Results/January-19-2024_ 2-03-32_PM_Subject_is_XXX_selected_run_id_1.mat	y	YES	ndarray	[[array(['1'], dtype='<U1')]]	IDENTITY_ONLY
session#63a63d656fe7/Results/January-19-2024_ 2-03-32_PM_Subject_is_XXX_selected_run_id_1.mat	triggerTimes	NO			ABSENT
session#63a63d656fe7/Results/January-19-2024_ 2-03-32_PM_Subject_is_XXX_selected_run_id_1.mat	vbl	NO			ABSENT
session#63a63d656fe7/Results/January-19-2024_ 2-03-32_PM_Subject_is_XXX_selected_run_id_1.mat	frameTimes	NO			ABSENT
session#63a63d656fe7/Results/January-19-2024_ 2-03-32_PM_Subject_is_XXX_selected_run_id_1.mat	onset	NO			ABSENT
session#63a63d656fe7/Results/January-19-2024_ 2-03-32_PM_Subject_is_XXX_selected_run_id_1.mat	timestamps	NO			ABSENT
session#63a63d656fe7/Results/January-19-2024_ 2-08-50_PM_Subject_is_XXX_selected_run_id_2.mat	ans	YES	ndarray	[[0]]	IDENTITY_ONLY
session#63a63d656fe7/Results/January-19-2024_ 2-08-50_PM_Subject_is_XXX_selected_run_id_2.mat	answer	YES	ndarray	['Yes']	IDENTITY_ONLY
session#63a63d656fe7/Results/January-19-2024_ 2-08-50_PM_Subject_is_XXX_selected_run_id_2.mat	change_eye	YES	ndarray	[[0]]	IDENTITY_ONLY
session#63a63d656fe7/Results/January-19-2024_ 2-08-50_PM_Subject_is_XXX_selected_run_id_2.mat	comment	YES	ndarray	['<REDACTED_ID>']	IDENTITY_ONLY
session#63a63d656fe7/Results/January-19-2024_ 2-08-50_PM_Subject_is_XXX_selected_run_id_2.mat	outputFile	YES	ndarray	['<REDACTED_WINPATH> Shmuel Lab\\Desktop\\Mendola-Shmuel-Matlab-Code\\3-Movie_Data\\output.txt']	IDENTITY_ONLY
session#63a63d656fe7/Results/January-19-2024_ 2-08-50_PM_Subject_is_XXX_selected_run_id_2.mat	outputFileID	YES	ndarray	[[4]]	IDENTITY_ONLY
session#63a63d656fe7/Results/January-19-2024_ 2-08-50_PM_Subject_is_XXX_selected_run_id_2.mat	resultdir	YES	ndarray	['Results']	IDENTITY_ONLY
session#63a63d656fe7/Results/January-19-2024_ 2-08-50_PM_Subject_is_XXX_selected_run_id_2.mat	run_id	YES	ndarray	[[2]]	IDENTITY_ONLY
session#63a63d656fe7/Results/January-19-2024_ 2-08-50_PM_Subject_is_XXX_selected_run_id_2.mat	t	YES	ndarray	['January-19-2024_ 2-08-50_PM']	IDENTITY_ONLY
session#63a63d656fe7/Results/January-19-2024_ 2-08-50_PM_Subject_is_XXX_selected_run_id_2.mat	x	YES	ndarray	[[array(['<REDACTED_ID>'], dtype='<U6')]]	IDENTITY_ONLY
session#63a63d656fe7/Results/January-19-2024_ 2-08-50_PM_Subject_is_XXX_selected_run_id_2.mat	y	YES	ndarray	[[array(['2'], dtype='<U1')]]	IDENTITY_ONLY
session#63a63d656fe7/Results/January-19-2024_ 2-08-50_PM_Subject_is_XXX_selected_run_id_2.mat	triggerTimes	NO			ABSENT
session#63a63d656fe7/Results/January-19-2024_ 2-08-50_PM_Subject_is_XXX_selected_run_id_2.mat	vbl	NO			ABSENT
session#63a63d656fe7/Results/January-19-2024_ 2-08-50_PM_Subject_is_XXX_selected_run_id_2.mat	frameTimes	NO			ABSENT
session#63a63d656fe7/Results/January-19-2024_ 2-08-50_PM_Subject_is_XXX_selected_run_id_2.mat	onset	NO			ABSENT
session#63a63d656fe7/Results/January-19-2024_ 2-08-50_PM_Subject_is_XXX_selected_run_id_2.mat	timestamps	NO			ABSENT
session#63a63d656fe7/Results/January-19-2024_ 2-13-44_PM_Subject_is_XXX_selected_run_id_3.mat	ans	YES	ndarray	[[0]]	IDENTITY_ONLY
session#63a63d656fe7/Results/January-19-2024_ 2-13-44_PM_Subject_is_XXX_selected_run_id_3.mat	answer	YES	ndarray	['Yes']	IDENTITY_ONLY
session#63a63d656fe7/Results/January-19-2024_ 2-13-44_PM_Subject_is_XXX_selected_run_id_3.mat	change_eye	YES	ndarray	[[0]]	IDENTITY_ONLY
session#63a63d656fe7/Results/January-19-2024_ 2-13-44_PM_Subject_is_XXX_selected_run_id_3.mat	comment	YES	ndarray	['<REDACTED_ID>']	IDENTITY_ONLY
